nodeid,shapeid,x,y
837,21,-84.2093276,30.4010457
838,21,-84.2093268,30.402811
839,21,-84.2093603,30.4032261
840,21,-84.2094298,30.4036458
841,21,-84.2095526,30.4041239
842,21,-84.2097861,30.4049651
843,21,-84.2099075,30.4052507
844,21,-84.2100503,30.4055243
845,21,-84.2103829,30.4059755
846,21,-84.210484,30.4060708
847,22,-84.220482,30.395015
848,22,-84.2205367,30.3949706
849,22,-84.2208953,30.3946871
850,22,-84.2210521,30.3945447
851,22,-84.2211808,30.3944003
852,22,-84.22139,30.39415
853,22,-84.221569,30.393836
854,22,-84.2216804,30.3935414
855,22,-84.2216986,30.3934933
856,22,-84.2217349,30.3933778
857,23,-84.2242898,30.3949884
858,23,-84.2244618,30.3950306
859,23,-84.2245258,30.3950421
860,23,-84.2246699,30.3950807
861,23,-84.2246665,30.3951483
862,23,-84.22468,30.3951923
863,23,-84.2247005,30.3952288
864,23,-84.2247106,30.3952468
865,23,-84.224772,30.395275
866,23,-84.2249401,30.3953203
867,23,-84.2251181,30.3953682
868,23,-84.2255402,30.3954819
869,23,-84.2256029,30.3954969
870,24,-84.2257111,30.395186
871,24,-84.22505,30.3950071
872,24,-84.2248979,30.3949659
873,24,-84.2248619,30.3949619
874,24,-84.2248332,30.3949587
875,24,-84.2247509,30.3949797
876,24,-84.2247075,30.3950258
877,24,-84.2246699,30.3950807
878,25,-84.2103829,30.4059755
879,25,-84.210259,30.4077
880,25,-84.2101437,30.4091211
881,25,-84.2100623,30.4104078
882,25,-84.2100546,30.4105105
883,25,-84.2099324,30.412144
884,25,-84.2098648,30.4131006
885,25,-84.2098037,30.4139225
886,25,-84.2097352,30.4148899
887,25,-84.209681,30.415809
888,25,-84.209561,30.417315
889,25,-84.209538,30.417705
890,25,-84.209542,30.41789
891,25,-84.209567,30.418054
892,25,-84.209609,30.418238
893,25,-84.209695,30.418481
894,25,-84.209913,30.418999
895,25,-84.20999,30.419238
896,25,-84.210047,30.419482
897,25,-84.21007,30.419622
898,25,-84.210107,30.419914
899,25,-84.210121,30.420133
900,25,-84.210127,30.420359
901,25,-84.210119,30.42162
902,25,-84.210095,30.423006
903,25,-84.21009,30.4234
904,25,-84.210082,30.424034
905,25,-84.210078,30.42431
906,25,-84.210062,30.424859
907,25,-84.21006,30.424942
908,25,-84.210032,30.42561
909,25,-84.210031,30.425788
910,25,-84.210037,30.425906
911,25,-84.210051,30.425985
912,25,-84.210105,30.426112
913,25,-84.210192,30.426238
914,25,-84.210322,30.426374
915,25,-84.210405,30.426448
916,25,-84.21058,30.426623
917,25,-84.210647,30.426705
918,25,-84.210697,30.426782
919,25,-84.210751,30.426916
920,25,-84.210775,30.427077
921,25,-84.210782,30.42718
922,25,-84.210782,30.427456
923,25,-84.210782,30.427532
924,25,-84.2107662,30.4280256
925,25,-84.2107549,30.4283807
926,26,-84.2246692,30.3926448
927,26,-84.2242042,30.392623
928,26,-84.2240022,30.3926076
929,26,-84.2238461,30.3926018
930,26,-84.2237737,30.3925991
931,27,-84.2348356,30.4072328
932,27,-84.2350637,30.4072345
933,27,-84.235643,30.407241
934,27,-84.2357138,30.4072433
935,27,-84.235768,30.407245
936,27,-84.235857,30.407245
937,27,-84.235997,30.407245
938,27,-84.2361228,30.407245
939,27,-84.236249,30.407245
940,27,-84.2366579,30.4072428
941,28,-84.237479,30.409087
942,28,-84.237438,30.409051
943,28,-84.23739,30.409026
944,28,-84.237153,30.409025
945,28,-84.237034,30.409012
946,28,-84.236553,30.409018
947,28,-84.236253,30.409043
948,28,-84.236142,30.409039
949,28,-84.23599,30.40902
950,28,-84.235879,30.408997
951,28,-84.235756,30.408987
952,28,-84.235556,30.409
953,28,-84.23526,30.408996
954,28,-84.2350605,30.4090021
955,29,-84.2310699,30.397906
956,29,-84.2310058,30.3979205
957,29,-84.2309076,30.3979427
958,29,-84.2306062,30.3980109
959,29,-84.2302607,30.3980891
960,29,-84.2299707,30.3981547
961,29,-84.2298991,30.3981709
962,30,-84.2321727,30.3990097
963,30,-84.2320956,30.3990095
964,30,-84.2316472,30.3990102
965,30,-84.2313272,30.3990026
966,30,-84.2312617,30.3990112
967,30,-84.2311914,30.3990239
968,30,-84.231146,30.3990333
969,30,-84.2309275,30.3990903
970,30,-84.2307486,30.3991437
971,30,-84.230557,30.399157
972,30,-84.230346,30.3991575
973,30,-84.230062,30.3991582
974,30,-84.2299999,30.3991584
975,31,-84.2331239,30.3999648
976,31,-84.2330574,30.3999655
977,31,-84.2326946,30.3999696
978,31,-84.2322554,30.399972
979,31,-84.2321746,30.3999725
980,31,-84.2320988,30.3999724
981,31,-84.231645,30.3999714
982,31,-84.2305823,30.39997
983,31,-84.2301009,30.3999701
984,31,-84.2300227,30.39997
985,32,-84.2239096,30.3959248
986,32,-84.2238137,30.3958831
987,32,-84.223795,30.395875
988,32,-84.2234517,30.3957618
989,32,-84.2234473,30.3957603
990,32,-84.223106,30.3956478
991,32,-84.223046,30.395628
992,33,-84.2247261,30.3940564
993,33,-84.224541,30.393956
994,33,-84.2244552,30.3939379
995,33,-84.2236091,30.3937598
996,33,-84.2227274,30.3935787
997,33,-84.2226647,30.3935658
998,33,-84.2217349,30.3933778
999,33,-84.2216618,30.3933627
1000,33,-84.2208127,30.3931867
1001,33,-84.219806,30.3929825
1002,33,-84.2197262,30.3929632
1003,34,-84.221992,30.39528
1004,34,-84.2221403,30.3955258
1005,34,-84.2222581,30.3956846
1006,34,-84.2223584,30.3958371
1007,34,-84.222405,30.3959079
1008,34,-84.222409,30.395914
1009,34,-84.22259,30.396127
1010,34,-84.222715,30.396222
1011,35,-84.222237,30.393278
1012,35,-84.2222549,30.3932148
1013,35,-84.222282,30.393119
1014,35,-84.2223244,30.3929113
1015,35,-84.2223551,30.3924985
1016,35,-84.2223851,30.3920655
1017,35,-84.2224023,30.3917047
1018,35,-84.2224108,30.3916078
1019,35,-84.2224408,30.3912259
1020,35,-84.2225303,30.389892
1021,35,-84.222542,30.389714
1022,35,-84.222556,30.3894706
1023,36,-84.2093603,30.4032261
1024,36,-84.2094712,30.4032217
1025,36,-84.2094983,30.4032206
1026,36,-84.2097495,30.4031871
1027,36,-84.2099115,30.4031439
1028,36,-84.2100187,30.4030887
1029,36,-84.2101544,30.4030208
1030,36,-84.2103805,30.4028431
1031,36,-84.2104817,30.402722
1032,36,-84.2105323,30.4026349
1033,36,-84.2106166,30.4024429
1034,36,-84.2106455,30.4023407
1035,36,-84.2106583,30.402184
1036,36,-84.2105774,30.4010298
1037,36,-84.2105746,30.4009897
1038,36,-84.2105651,30.4008833
1039,36,-84.2105007,30.400067
1040,36,-84.210535,30.3998894
1041,36,-84.2106037,30.3996599
1042,36,-84.2106271,30.3996125
1043,36,-84.2107143,30.3994361
1044,36,-84.210744,30.3993759
1045,36,-84.210986,30.3991208
1046,36,-84.2110037,30.3991021
1047,36,-84.2111479,30.3989631
1048,36,-84.2113349,30.3987827
1049,36,-84.2113496,30.3987686
1050,36,-84.2115591,30.3986087
1051,36,-84.2115806,30.3985923
1052,36,-84.2116585,30.3985159
1053,36,-84.2116893,30.3984856
1054,36,-84.2117961,30.3983809
1055,36,-84.2118416,30.3983156
1056,36,-84.2119443,30.3981684
1057,36,-84.2119586,30.3981478
1058,36,-84.212017,30.3980258
1059,36,-84.2120367,30.3979645
1060,36,-84.2120526,30.3979151
1061,36,-84.2121057,30.3977499
1062,36,-84.2121299,30.3975889
1063,36,-84.2121599,30.3973901
1064,36,-84.2121623,30.3973654
1065,36,-84.2121812,30.397167
1066,36,-84.2121849,30.3971279
1067,36,-84.2122178,30.3969231
1068,36,-84.2122388,30.396795
1069,36,-84.212246,30.3967723
1070,36,-84.2122821,30.3966584
1071,36,-84.2123375,30.3964839
1072,36,-84.2124163,30.3962866
1073,36,-84.212505,30.3961028
1074,36,-84.2125279,30.3960553
1075,36,-84.2127409,30.3957573
1076,36,-84.2127452,30.3957523
1077,36,-84.2129579,30.3955062
1078,36,-84.2129936,30.3954746
1079,36,-84.2130545,30.3954207
1080,36,-84.213128,30.3953556
1081,36,-84.2132161,30.3952777
1082,36,-84.2135047,30.3950622
1083,36,-84.2139159,30.3948434
1084,36,-84.2140083,30.3947963
1085,36,-84.2140498,30.3947751
1086,36,-84.2141843,30.3947341
1087,36,-84.2142001,30.3947317
1088,36,-84.2143591,30.3947073
1089,36,-84.2145551,30.3947105
1090,36,-84.2145892,30.394711
1091,36,-84.2146367,30.3947074
1092,36,-84.2147305,30.3947004
1093,36,-84.2148696,30.3946681
1094,36,-84.2149342,30.3946453
1095,36,-84.214998,30.3946227
1096,36,-84.2153131,30.3944467
1097,36,-84.2153884,30.3943996
1098,37,-84.210744,30.3993759
1099,37,-84.2106877,30.3993445
1100,37,-84.2106627,30.3993306
1101,37,-84.2105183,30.3992758
1102,37,-84.210382,30.3992535
1103,37,-84.2100719,30.3992489
1104,37,-84.2094457,30.3992429
1105,37,-84.2093419,30.3992419
1106,38,-84.2113496,30.3987686
1107,38,-84.2112999,30.3987341
1108,38,-84.2111168,30.3986072
1109,38,-84.2109472,30.3985245
1110,38,-84.2109047,30.3985115
1111,38,-84.2107007,30.3984536
1112,38,-84.210536,30.3984393
1113,38,-84.2101237,30.3984282
1114,38,-84.209941,30.3984192
1115,38,-84.2094645,30.3983959
1116,38,-84.2093616,30.3983908
1117,39,-84.212017,30.3980258
1118,39,-84.2119493,30.3980001
1119,39,-84.2115342,30.3978541
1120,39,-84.2112447,30.3977541
1121,39,-84.2109334,30.3976694
1122,39,-84.2106236,30.3976202
1123,39,-84.2102313,30.3976104
1124,39,-84.2095543,30.3975657
1125,39,-84.2094506,30.3975589
1126,40,-84.2093276,30.4009863
1127,40,-84.2094417,30.4009866
1128,40,-84.2099368,30.400988
1129,40,-84.2104832,30.4009908
1130,40,-84.2105746,30.4009897
1131,41,-84.2105651,30.4008833
1132,41,-84.2104805,30.4008825
1133,41,-84.2100124,30.4008783
1134,41,-84.209443,30.4008778
1135,41,-84.2093279,30.4008777
1136,42,-84.2096302,30.3967561
1137,42,-84.209722,30.3967654
1138,42,-84.2099977,30.3967935
1139,42,-84.2103541,30.3968059
1140,42,-84.2106956,30.3968081
1141,42,-84.2110565,30.3968591
1142,42,-84.211456,30.396955
1143,42,-84.2117044,30.3970444
1144,42,-84.2119144,30.3970962
1145,42,-84.2121259,30.397121
1146,42,-84.2121849,30.3971279
1147,43,-84.2122388,30.396795
1148,43,-84.2120335,30.3967621
1149,43,-84.2119189,30.3967437
1150,43,-84.2117367,30.3967135
1151,43,-84.2114955,30.3966736
1152,43,-84.2112729,30.3966578
1153,43,-84.2110248,30.3966681
1154,43,-84.2105357,30.3967232
1155,43,-84.2103591,30.3967315
1156,43,-84.2101978,30.396739
1157,43,-84.2098559,30.3967203
1158,43,-84.2097338,30.3967007
1159,43,-84.2096354,30.3966849
1160,44,-84.2125279,30.3960553
1161,44,-84.2123359,30.3959721
1162,44,-84.2121277,30.3958819
1163,44,-84.2120464,30.3958604
1164,44,-84.2119685,30.3958399
1165,44,-84.211861,30.3958115
1166,44,-84.2116937,30.3957939
1167,44,-84.2115741,30.3957937
1168,44,-84.2115626,30.3957937
1169,44,-84.2112524,30.3958215
1170,44,-84.2111641,30.3958318
1171,44,-84.2109515,30.3958566
1172,44,-84.2106024,30.3958972
1173,44,-84.2104771,30.3959118
1174,44,-84.2103565,30.3959259
1175,44,-84.2100314,30.3959638
1176,44,-84.2100178,30.3959637
1177,44,-84.2098132,30.3959627
1178,44,-84.20971,30.3959622
1179,45,-84.2135047,30.3950622
1180,45,-84.2134662,30.395016
1181,45,-84.2133848,30.3949183
1182,45,-84.2132591,30.3948242
1183,45,-84.2132494,30.3948169
1184,45,-84.2132323,30.3948082
1185,45,-84.2131211,30.3947518
1186,45,-84.2130844,30.3947332
1187,45,-84.2130342,30.3947239
1188,45,-84.2128899,30.3946971
1189,45,-84.2128661,30.3946927
1190,45,-84.2127033,30.3946922
1191,45,-84.2126632,30.3946921
1192,45,-84.2126358,30.3946961
1193,45,-84.2124586,30.394722
1194,45,-84.2122807,30.3947479
1195,45,-84.2122282,30.3947543
1196,45,-84.2121532,30.3947634
1197,45,-84.211927,30.3947908
1198,45,-84.2118381,30.3948016
1199,45,-84.2117545,30.3948117
1200,45,-84.211697,30.3948187
1201,45,-84.2115176,30.3948405
1202,45,-84.2112592,30.3948719
1203,45,-84.2112354,30.3948748
1204,45,-84.2111282,30.3948878
1205,45,-84.210911,30.3949141
1206,45,-84.2107378,30.3949351
1207,45,-84.2104616,30.3949686
1208,45,-84.210316,30.3949863
1209,45,-84.2097812,30.3950512
1210,45,-84.2096972,30.3950614
1211,46,-84.209514,30.3940847
1212,46,-84.209593,30.3940759
1213,46,-84.209909,30.3940409
1214,46,-84.2099799,30.3940331
1215,46,-84.2104209,30.3939795
1216,46,-84.2110366,30.3939148
1217,46,-84.2112778,30.3938895
1218,46,-84.2114336,30.3938731
1219,46,-84.2115226,30.3938637
1220,46,-84.2117151,30.3938435
1221,46,-84.2120236,30.39381
1222,46,-84.212538,30.3937543
1223,46,-84.2127598,30.3937302
1224,46,-84.2129614,30.3937058
1225,46,-84.2130719,30.3936849
1226,46,-84.2131933,30.3936619
1227,46,-84.2133746,30.3935988
1228,46,-84.2134971,30.3935509
1229,46,-84.2136278,30.3934908
1230,46,-84.2137624,30.3934186
1231,46,-84.2139854,30.3932527
1232,46,-84.2142647,30.3930449
1233,46,-84.2143135,30.3930117
1234,47,-84.2132305,30.392097
1235,47,-84.2131609,30.3921273
1236,47,-84.2129255,30.3922873
1237,47,-84.2128956,30.3923076
1238,47,-84.2126769,30.3924563
1239,47,-84.2125605,30.3925104
1240,47,-84.2124961,30.392532
1241,47,-84.2124529,30.3925465
1242,47,-84.2121873,30.3926143
1243,47,-84.2118381,30.3926659
1244,47,-84.2116768,30.3926897
1245,47,-84.2116527,30.3926933
1246,47,-84.2113527,30.3927784
1247,47,-84.21129,30.3927954
1248,47,-84.211174,30.392827
1249,47,-84.2110167,30.3928581
1250,47,-84.2109521,30.3928709
1251,47,-84.2108644,30.3928808
1252,47,-84.2108535,30.392882
1253,47,-84.2105278,30.3929186
1254,47,-84.2101349,30.3929598
1255,47,-84.2098658,30.3929881
1256,47,-84.2097098,30.3930059
1257,47,-84.2096923,30.3930079
1258,47,-84.2096088,30.3930174
1259,47,-84.2095502,30.3930317
1260,47,-84.2095103,30.3930415
1261,47,-84.2093697,30.393081
1262,47,-84.209348,30.3930861
1263,47,-84.2092461,30.3931098
1264,47,-84.2091661,30.3931284
1265,48,-84.2133746,30.3935988
1266,48,-84.213332,30.393562
1267,48,-84.21315,30.3934049
1268,48,-84.2129377,30.3932748
1269,48,-84.2129211,30.3932646
1270,48,-84.212606,30.3930914
1271,48,-84.21255,30.3930476
1272,48,-84.2123949,30.3929199
1273,48,-84.2122909,30.3927836
1274,48,-84.2122217,30.3926706
1275,48,-84.2121873,30.3926143
1276,49,-84.2099368,30.400988
1277,49,-84.2099369,30.401048
1278,49,-84.209937,30.4011464
1279,49,-84.209937,30.4011661
1280,49,-84.2099371,30.4013009
1281,49,-84.2099371,30.4013217
1282,49,-84.2099372,30.4014107
1283,49,-84.2099373,30.4014732
1284,49,-84.2099373,30.4015218
1285,49,-84.2099374,30.4016305
1286,49,-84.2099375,30.4017508
1287,49,-84.2099375,30.4017774
1288,49,-84.2099376,30.4018509
1289,49,-84.2099377,30.4019278
1290,49,-84.2099377,30.4019631
1291,49,-84.2099378,30.4020718
1292,49,-84.2099378,30.4020793
1293,49,-84.2099379,30.4021817
1294,49,-84.2099379,30.4022355
1295,49,-84.209938,30.4022922
1296,49,-84.209938,30.4023806
1297,49,-84.2099381,30.402402
1298,49,-84.2099381,30.4024451
1299,49,-84.2099385,30.4025096
1300,49,-84.2099386,30.4025333
1301,49,-84.2099389,30.4025824
1302,49,-84.2099391,30.4026218
1303,49,-84.2099397,30.4027317
1304,49,-84.2099402,30.4028393
1305,49,-84.2099403,30.40285
1306,49,-84.2099513,30.4029294
1307,49,-84.209958,30.4029778
1308,49,-84.2100187,30.4030887
1309,50,-84.2100124,30.4008783
1310,50,-84.2100079,30.4008248
1311,50,-84.2100028,30.4007647
1312,50,-84.2100027,30.4007567
1313,50,-84.2100022,30.4007312
1314,50,-84.2100011,30.4006624
1315,50,-84.2100009,30.4006509
1316,50,-84.2099996,30.400578
1317,50,-84.2099995,30.4005699
1318,50,-84.2099981,30.4004889
1319,50,-84.2099967,30.4004051
1320,50,-84.2099953,30.4003241
1321,50,-84.2099952,30.4003195
1322,50,-84.2099939,30.4002408
1323,50,-84.2099938,30.4002362
1324,50,-84.2099936,30.4002243
1325,50,-84.2099951,30.40015
1326,50,-84.2099952,30.4001471
1327,50,-84.2099968,30.4000673
1328,50,-84.2099971,30.4000505
1329,50,-84.2099985,30.3999828
1330,50,-84.2099991,30.3999505
1331,50,-84.2100002,30.3998972
1332,50,-84.2100013,30.3998446
1333,50,-84.2100019,30.3998122
1334,50,-84.2100029,30.3997635
1335,50,-84.2100097,30.399742
1336,50,-84.2100135,30.39973
1337,50,-84.2100421,30.3996395
1338,50,-84.2100544,30.3996007
1339,50,-84.2100607,30.3995629
1340,50,-84.2100639,30.3995432
1341,50,-84.2100716,30.399497
1342,50,-84.2100716,30.3994698
1343,50,-84.2100716,30.3994623
1344,50,-84.2100717,30.3993877
1345,50,-84.2100717,30.3993814
1346,50,-84.2100718,30.3993089
1347,50,-84.2100719,30.3992489
1348,51,-84.2101237,30.3984282
1349,51,-84.2101199,30.3984922
1350,51,-84.2101155,30.3985647
1351,51,-84.2101023,30.3987857
1352,51,-84.2100996,30.3988303
1353,51,-84.2100924,30.3989389
1354,51,-84.2100829,30.3990829
1355,51,-84.2100758,30.3991898
1356,51,-84.2100719,30.3992489
1357,52,-84.2109047,30.3985115
1358,52,-84.210859,30.3985602
1359,52,-84.2107246,30.3987033
1360,52,-84.2106941,30.3987358
1361,52,-84.2106474,30.3987755
1362,52,-84.2106262,30.3987936
1363,52,-84.2105645,30.3988288
1364,52,-84.2105166,30.3988382
1365,52,-84.210475,30.3988463
1366,52,-84.2102273,30.3988357
1367,52,-84.2100996,30.3988303
1368,53,-84.2101237,30.3984282
1369,53,-84.2101308,30.3983603
1370,53,-84.2101391,30.3982803
1371,53,-84.2101472,30.3982247
1372,53,-84.2101695,30.398073
1373,53,-84.2101774,30.3980187
1374,53,-84.2101833,30.3979736
1375,53,-84.2102042,30.3978157
1376,53,-84.2102219,30.3976814
1377,53,-84.2102313,30.3976104
1378,54,-84.2117044,30.3970444
1379,54,-84.2116941,30.3970976
1380,54,-84.2116508,30.3973205
1381,54,-84.2116338,30.3974327
1382,54,-84.2115993,30.3976758
1383,54,-84.2115794,30.397731
1384,54,-84.2115551,30.3977986
1385,54,-84.2115342,30.3978541
1386,55,-84.2112589,30.3982372
1387,55,-84.2111446,30.3981691
1388,55,-84.2110951,30.3981389
1389,55,-84.2110124,30.3981162
1390,55,-84.210993,30.3981109
1391,55,-84.2108349,30.3980675
1392,55,-84.2108235,30.3980644
1393,55,-84.2107565,30.3980566
1394,55,-84.2106955,30.3980495
1395,55,-84.2106679,30.3980462
1396,55,-84.2105827,30.3980363
1397,55,-84.210557,30.3980333
1398,55,-84.2105458,30.398033
1399,55,-84.2105056,30.3980321
1400,55,-84.2103556,30.3980286
1401,55,-84.210342,30.3980278
1402,55,-84.2103273,30.398027
1403,55,-84.2101774,30.3980187
1404,56,-84.2103047,30.3971935
1405,56,-84.2104289,30.3972017
1406,56,-84.2105609,30.3972104
1407,56,-84.2106482,30.3972161
1408,56,-84.2106931,30.3972191
1409,56,-84.2107273,30.3972213
1410,56,-84.2107422,30.3972223
1411,56,-84.210807,30.3972307
1412,56,-84.2108499,30.3972363
1413,56,-84.2109374,30.3972477
1414,56,-84.2109514,30.3972495
1415,56,-84.2110452,30.3972705
1416,56,-84.2110528,30.3972722
1417,56,-84.2110871,30.3972799
1418,56,-84.2111365,30.3972909
1419,56,-84.2111664,30.3972989
1420,56,-84.211209,30.3973102
1421,56,-84.2112452,30.3973199
1422,56,-84.2112857,30.3973297
1423,56,-84.2113253,30.3973412
1424,56,-84.21138,30.3973558
1425,56,-84.2114218,30.3973685
1426,56,-84.2115187,30.3973978
1427,56,-84.2116338,30.3974327
1428,57,-84.218025,30.3881716
1429,57,-84.2182424,30.388197
1430,57,-84.2183692,30.3882528
1431,57,-84.2184531,30.3882897
1432,57,-84.2186949,30.388462
1433,58,-84.2201849,30.3892231
1434,58,-84.2204797,30.3891819
1435,58,-84.2206584,30.3891531
1436,58,-84.2208249,30.3890913
1437,58,-84.22099,30.3890148
1438,58,-84.2210921,30.3889871
1439,58,-84.2211703,30.3890195
1440,58,-84.2212904,30.3890877
1441,58,-84.2214926,30.389093
1442,58,-84.2217718,30.3890864
1443,58,-84.2218196,30.3889602
1444,58,-84.2219201,30.3884461
1445,59,-84.2217718,30.3890864
1446,59,-84.2219114,30.3890889
1447,59,-84.2221176,30.3891252
1448,59,-84.222287,30.389255
1449,59,-84.2223768,30.3892781
1450,59,-84.2224518,30.3892696
1451,59,-84.2225246,30.3892325
1452,59,-84.2225945,30.3891683
1453,59,-84.2226355,30.3891476
1454,59,-84.2227339,30.3891506
1455,59,-84.2228359,30.3891808
1456,59,-84.2229221,30.389207
1457,59,-84.2230824,30.3892278
1458,59,-84.2232047,30.3892272
1459,59,-84.2232306,30.3892271
1460,59,-84.2233575,30.3891962
1461,59,-84.223491,30.3891535
1462,59,-84.2237125,30.3890389
1463,59,-84.2239199,30.3888916
1464,59,-84.2239754,30.3887967
1465,59,-84.2240074,30.3886488
1466,59,-84.2240035,30.3884842
1467,59,-84.2239811,30.3883187
1468,59,-84.2238856,30.3882286
1469,59,-84.2237139,30.388123
1470,59,-84.2236444,30.3880627
